regionType,regionId,representative,field,status,value,source,reason
illinoisHouse,51,Nabeela Syed,name,value,Nabeela Syed,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,51,Nabeela Syed,email,value,info@repsyed.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,51,Nabeela Syed,phone,value,(773) 916-6553,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,51,Nabeela Syed,address,value,1252 W Northwest Highway Palatine IL 60067,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,51,Nabeela Syed,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3423,Not published by official source
illinoisHouse,52,Martin McLaughlin,name,value,Martin McLaughlin,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,52,Martin McLaughlin,email,value,RepMcLaughlin@gmail.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,52,Martin McLaughlin,phone,value,(224) 634-8300,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,52,Martin McLaughlin,address,value,28662 West NW Highway Suite A Lake Barrington IL 60010,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,52,Martin McLaughlin,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3389,Not published by official source
illinoisHouse,53,Nicolle Grasse,name,value,Nicolle Grasse,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,53,Nicolle Grasse,email,value,contact@staterepgrasse.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,53,Nicolle Grasse,phone,value,(847) 749-1137,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,53,Nicolle Grasse,address,value,171 W. Wing St. Suite 202 Arlington Heights IL 60005,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,53,Nicolle Grasse,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3450,Not published by official source
illinoisHouse,54,Mary Beth Canty,name,value,Mary Beth Canty,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,54,Mary Beth Canty,email,value,info@repmbc.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,54,Mary Beth Canty,phone,value,(224) 248-8187,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,54,Mary Beth Canty,address,value,12 E. Northwest Highway Arlington Heights IL 60004,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,54,Mary Beth Canty,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3424,Not published by official source
illinoisHouse,55,Justin Cochran,name,value,Justin Cochran,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,55,Justin Cochran,email,value,contact@repjustincochran.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,55,Justin Cochran,phone,value,(847) 635-6821,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,55,Justin Cochran,address,value,24 S River Rd Suite 400 Des Plaines IL 60016,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,55,Justin Cochran,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3462,Not published by official source
illinoisHouse,56,Michelle Mussman,name,value,Michelle Mussman,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,56,Michelle Mussman,email,value,staterepmussman@gmail.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,56,Michelle Mussman,phone,value,(847) 923-9105,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,56,Michelle Mussman,address,value,11 N. Roselle Road Schaumburg IL 60194,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,56,Michelle Mussman,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3284,Not published by official source
illinoisHouse,57,Tracy Katz Muhl,name,value,Tracy Katz Muhl,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,57,Tracy Katz Muhl,email,value,info@staterepkatzmuhl.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,57,Tracy Katz Muhl,phone,value,(847) 715-9055,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,57,Tracy Katz Muhl,address,value,3153 Dundee Road Northbrook IL 60062,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,57,Tracy Katz Muhl,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3447,Not published by official source
illinoisHouse,58,Bob Morgan,name,value,Bob Morgan,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,58,Bob Morgan,email,value,info@repbobmorgan.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,58,Bob Morgan,phone,value,(847) 780-8471,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,58,Bob Morgan,address,value,425 Sheridan Rd. Highwood IL 60040,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,58,Bob Morgan,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3353,Not published by official source
illinoisHouse,59,Daniel Didech,name,value,Daniel Didech,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,59,Daniel Didech,email,value,Info@repdidech.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,59,Daniel Didech,phone,value,(847) 478-9909,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,59,Daniel Didech,address,value,Vernon Township Administrative Building 3050 N. Main St. Buffalo Grove IL 60089,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,59,Daniel Didech,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3347,Not published by official source
illinoisHouse,60,Rita Mayfield,name,value,Rita Mayfield,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,60,Rita Mayfield,email,unavailable,,http://www.ilga.gov/House/Members/rptMemberList,Not published by official source
illinoisHouse,60,Rita Mayfield,phone,value,(224) 214-3733,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,60,Rita Mayfield,address,value,"60th District 229-E Stratton Office Building Springfield, IL 62706 120 S. Genesee St. Waukegan IL 60085",http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,60,Rita Mayfield,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3280,Not published by official source
illinoisHouse,61,Joyce Mason,name,value,Joyce Mason,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,61,Joyce Mason,email,value,info@repjoycemason.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,61,Joyce Mason,phone,value,(847) 485-9986,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,61,Joyce Mason,address,value,34121 N. US Highway 45 Suite 12 Grayslake IL 60030,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,61,Joyce Mason,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3357,Not published by official source
illinoisHouse,62,Laura Faver Dias,name,value,Laura Faver Dias,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,62,Laura Faver Dias,email,value,info@repfaverdias.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,62,Laura Faver Dias,phone,value,(224) 541-4453,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,62,Laura Faver Dias,address,value,10 N. Lake St. Suite 102 Grayslake IL 60030,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,62,Laura Faver Dias,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3426,Not published by official source
illinoisHouse,63,Steven Reick,name,value,Steven Reick,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,63,Steven Reick,email,value,reick@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,63,Steven Reick,phone,value,(815) 880-5340,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,63,Steven Reick,address,value,1072 Lake Avenue Woodstock IL 60098,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,63,Steven Reick,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3323,Not published by official source
illinoisHouse,64,Tom Weber,name,value,Tom Weber,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,64,Tom Weber,email,value,weber@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,64,Tom Weber,phone,value,(847) 629-5439,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,64,Tom Weber,address,value,74 E. Grand Ave. Ste. 104 Fox Lake IL 60020,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,64,Tom Weber,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3361,Not published by official source
illinoisHouse,65,Dan Ugaste,name,value,Dan Ugaste,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,65,Dan Ugaste,email,value,ugaste@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,65,Dan Ugaste,phone,value,(630) 797-5530,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,65,Dan Ugaste,address,value,406 Surrey Woods Dr Unit A St. Charles IL 60174,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,65,Dan Ugaste,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3359,Not published by official source
illinoisHouse,66,Suzanne M. Ness,name,value,Suzanne M. Ness,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,66,Suzanne M. Ness,email,value,info@repsnessil66.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,66,Suzanne M. Ness,phone,value,(224) 484-8620,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,66,Suzanne M. Ness,address,value,20 S. Grove St. Carpentersville IL 60110,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,66,Suzanne M. Ness,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3396,Not published by official source
illinoisHouse,67,"Maurice A. West, II",name,value,"Maurice A. West, II",http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,67,"Maurice A. West, II",email,value,Assistance@StateRepWest.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,67,"Maurice A. West, II",phone,value,(815) 987-7433,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,67,"Maurice A. West, II",address,value,303 N. Main Street Ste 110 Rockford IL 61101,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,67,"Maurice A. West, II",photo,unavailable,,http://www.ilga.gov/House/Members/Details/3346,Not published by official source
illinoisHouse,68,Dave Vella,name,value,Dave Vella,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,68,Dave Vella,email,value,repdavevella@gmail.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,68,Dave Vella,phone,value,(815) 329-6741,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,68,Dave Vella,address,value,4007 North Mulford Road Loves Park IL 61111,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,68,Dave Vella,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3390,Not published by official source
illinoisHouse,69,Joe C. Sosnowski,name,value,Joe C. Sosnowski,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,69,Joe C. Sosnowski,email,value,sosnowski@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,69,Joe C. Sosnowski,phone,value,(815) 516-8434,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,69,Joe C. Sosnowski,address,value,1700 Hutchins Road Unit B Machesney Park IL 61115,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,69,Joe C. Sosnowski,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3285,Not published by official source
illinoisHouse,70,Jeff Keicher,name,value,Jeff Keicher,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,70,Jeff Keicher,email,value,keicher@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,70,Jeff Keicher,phone,value,(815) 748-3494,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,70,Jeff Keicher,address,value,158 W. State Street Suite C Sycamore IL 60178,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,70,Jeff Keicher,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3333,Not published by official source
illinoisHouse,71,Dan Swanson,name,value,Dan Swanson,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,71,Dan Swanson,email,value,swanson@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,71,Dan Swanson,phone,value,(309) 334-8000,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,71,Dan Swanson,address,value,275 N. Division St. PO Box 173 Woodhull IL 61490,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,71,Dan Swanson,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3327,Not published by official source
illinoisHouse,72,Gregg Johnson,name,value,Gregg Johnson,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,72,Gregg Johnson,email,value,support@repgreggjohnson.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,72,Gregg Johnson,phone,value,(309) 203-1668,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,72,Gregg Johnson,address,value,945 15th Ave. East Moline IL 61244,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,72,Gregg Johnson,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3427,Not published by official source
illinoisHouse,73,Ryan Spain,name,value,Ryan Spain,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,73,Ryan Spain,email,value,repryanspain@gmail.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,73,Ryan Spain,phone,value,(309) 690-7373,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,73,Ryan Spain,address,value,"5407 N. University St., Arbor Hall Suite B Peoria IL 61614",http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,73,Ryan Spain,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3325,Not published by official source
illinoisHouse,74,Bradley Fritts,name,value,Bradley Fritts,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,74,Bradley Fritts,email,value,fritts@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,74,Bradley Fritts,phone,value,(815) 561-3690,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,74,Bradley Fritts,address,value,"101 West First Street, Suite 501 Dixon IL 61021",http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,74,Bradley Fritts,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3428,Not published by official source
illinoisHouse,75,Jed Davis,name,value,Jed Davis,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,75,Jed Davis,email,value,davis@ilhousegop.org,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,75,Jed Davis,phone,value,(331) 867-8200,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,75,Jed Davis,address,value,1925 S. Bridge St. Yorkville IL 60560,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,75,Jed Davis,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3414,Not published by official source
illinoisHouse,76,Amy Briel,name,value,Amy Briel,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,76,Amy Briel,email,value,contact@staterepbriel.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,76,Amy Briel,phone,value,(815) 587-7912,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,76,Amy Briel,address,value,628 Columbus Street Suite 408 Ottawa IL 61350,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,76,Amy Briel,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3451,Not published by official source
illinoisHouse,77,Norma Hernandez,name,value,Norma Hernandez,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,77,Norma Hernandez,email,value,district@repnormahernandez.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,77,Norma Hernandez,phone,value,(708) 365-8498,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,77,Norma Hernandez,address,value,"125 N. 19th Avenue, STE. B Melrose Park IL 60160",http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,77,Norma Hernandez,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3415,Not published by official source
illinoisHouse,78,Camille Y. Lilly,name,value,Camille Y. Lilly,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,78,Camille Y. Lilly,email,value,staterepcamilleylilly@gmail.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,78,Camille Y. Lilly,phone,value,(773) 473-7300,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,78,Camille Y. Lilly,address,value,6937 W. North Ave. Oak Park IL 60302,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,78,Camille Y. Lilly,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3279,Not published by official source
illinoisHouse,79,Jackie Haas,name,value,Jackie Haas,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,79,Jackie Haas,email,unavailable,,http://www.ilga.gov/House/Members/rptMemberList,Not published by official source
illinoisHouse,79,Jackie Haas,phone,value,(815) 304-5987,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,79,Jackie Haas,address,value,"79th District 201-N Stratton Office Building Springfield, IL 62706 187 S Schuyler Avenue Suite 110 Kankakee IL 60901",http://www.ilga.gov/House/Members/rptMemberList,
